Rodada;Data;Horário;Mandante;Visitante;Mandante Placar;Visitante Placar;season;Estado Mandante;Estado Visitante
8;02/06/2018;16:00:00;Atletico-MG;Chapecoense-SC;3;3;2018;RJ;SP
9;02/06/2018;16:00:00;Internacional-RS;Sport-PE;0;0;2018;SP;PE
9;02/06/2018;19:00:00;Vasco da Gama-RJ;Botafogo-RJ;1;2;2018;PR;SP
9;02/06/2018;21:00:00;Palmeiras-SP;Sao Paulo-SP;3;1;2018;MG;PR
9;03/06/2018;16:00:00;America-MG;Atletico-PR;3;1;2018;BA;SC
9;03/06/2018;16:00:00;Bahia-BA;Gremio-RS;0;2;2018;MG;SP
9;03/06/2018;16:00:00;Flamengo-RJ;Corinthians-SP;1;0;2018;SP;RJ
9;03/06/2018;16:00:00;Santos-SP;Vitoria-BA;5;2;2018;RJ;SP
9;03/06/2018;19:00:00;Ceara-CE;Cruzeiro-MG;0;1;2018;SC;RS
9;04/06/2018;20:00:00;Parana-PR;Fluminense-RJ;2;1;2018;PE;RJ
9;05/06/2018;21:30:00;Sao Paulo-SP;Internacional-RS;0;0;2018;RS;MG
10;06/06/2018;19:30:00;Vitoria-BA;Chapecoense-SC;1;0;2018;SP;MG
10;06/06/2018;19:30:00;Botafogo-RJ;Ceara-CE;0;0;2018;SC;PR
10;06/06/2018;21:00:00;Corinthians-SP;Santos-SP;1;1;2018;SP;MG
10;06/06/2018;21:00:00;Sport-PE;Atletico-PR;1;0;2018;RJ;SC
10;06/06/2018;21:45:00;Cruzeiro-MG;Vasco da Gama-RJ;1;1;2018;PE;RJ
10;06/06/2018;21:45:00;Gremio-RS;Palmeiras-SP;0;2;2018;RJ;SP
10;07/06/2018;20:00:00;Fluminense-RJ;Flamengo-RJ;0;2;2018;MG;SP
10;07/06/2018;20:00:00;Parana-PR;Bahia-BA;1;0;2018;RS;BA
10;07/06/2018;21:00:00;America-MG;Atletico-MG;1;3;2018;SP;PE
10;09/06/2018;16:00:00;Atletico-PR;Sao Paulo-SP;0;1;2018;PR;RS
11;09/06/2018;19:00:00;Chapecoense-SC;Cruzeiro-MG;2;0;2018;MG;SP
11;09/06/2018;19:00:00;Vasco da Gama-RJ;Sport-PE;3;2;2018;SP;PE
11;09/06/2018;21:00:00;Corinthians-SP;Vitoria-BA;0;0;2018;MG;MG
11;10/06/2018;16:00:00;Gremio-RS;America-MG;1;0;2018;BA;SP
11;10/06/2018;16:00:00;Atletico-MG;Fluminense-RJ;5;2;2018;RJ;RJ
11;10/06/2018;16:00:00;Bahia-BA;Botafogo-RJ;3;3;2018;SP;SP
11;10/06/2018;16:00:00;Ceara-CE;Palmeiras-SP;2;2;2018;RS;RJ
11;10/06/2018;19:00:00;Flamengo-RJ;Parana-PR;2;0;2018;PR;RS
11;10/06/2018;19:00:00;Santos-SP;Internacional-RS;1;2;2018;PE;SC
11;12/06/2018;21:30:00;Sao Paulo-SP;Vitoria-BA;3;0;2018;SC;PR
12;13/06/2018;16:00:00;America-MG;Chapecoense-SC;0;0;2018;BA;PE
12;13/06/2018;19:00:00;Fluminense-RJ;Santos-SP;0;1;2018;RS;SP
12;13/06/2018;19:30:00;Sport-PE;Gremio-RS;0;0;2018;RJ;RS
12;13/06/2018;19:30:00;Parana-PR;Cruzeiro-MG;1;1;2018;SC;MG
12;13/06/2018;21:00:00;Botafogo-RJ;Atletico-PR;2;0;2018;PR;PR
12;13/06/2018;21:00:00;Palmeiras-SP;Flamengo-RJ;1;1;2018;SP;RJ
12;13/06/2018;21:45:00;Atletico-MG;Ceara-CE;2;1;2018;MG;SP
12;13/06/2018;21:45:00;Bahia-BA;Corinthians-SP;1;0;2018;PE;SP
12;13/06/2018;21:45:00;Internacional-RS;Vasco da Gama-RJ;3;1;2018;SP;SC
12;18/07/2018;19:30:00;Ceara-CE;Sport-PE;1;0;2018;MG;RJ
13;18/07/2018;21:00:00;Vitoria-BA;Parana-PR;1;0;2018;RJ;PR
13;18/07/2018;21:45:00;Gremio-RS;Atletico-MG;2;0;2018;PR;MG
13;18/07/2018;21:45:00;Corinthians-SP;Botafogo-RJ;2;0;2018;MG;BA
13;18/07/2018;21:45:00;Flamengo-RJ;Sao Paulo-SP;0;1;2018;RS;RS
13;19/07/2018;19:30:00;Cruzeiro-MG;America-MG;3;1;2018;SP;SC
13;19/07/2018;19:30:00;Chapecoense-SC;Bahia-BA;1;1;2018;RJ;PE
13;19/07/2018;20:00:00;Vasco da Gama-RJ;Fluminense-RJ;1;1;2018;SP;RJ
13;19/07/2018;20:00:00;Santos-SP;Palmeiras-SP;1;1;2018;SP;SP
13;19/07/2018;21:00:00;Atletico-PR;Internacional-RS;2;2;2018;SC;MG
13;21/07/2018;19:00:00;Flamengo-RJ;Botafogo-RJ;2;0;2018;PE;SP
14;21/07/2018;21:00:00;Sao Paulo-SP;Corinthians-SP;3;1;2018;PR;RJ
14;22/07/2018;16:00:00;Parana-PR;America-MG;1;0;2018;SC;SP
14;22/07/2018;16:00:00;Bahia-BA;Vitoria-BA;4;1;2018;SP;PE
14;22/07/2018;16:00:00;Vasco da Gama-RJ;Gremio-RS;1;0;2018;RJ;MG
14;22/07/2018;16:00:00;Sport-PE;Fluminense-RJ;1;2;2018;RS;SC
14;22/07/2018;16:00:00;Palmeiras-SP;Atletico-MG;3;2;2018;SP;MG
14;22/07/2018;19:00:00;Cruzeiro-MG;Atletico-PR;2;1;2018;PE;RS
14;22/07/2018;19:00:00;Chapecoense-SC;Santos-SP;0;0;2018;BA;RJ
14;23/07/2018;20:00:00;Internacional-RS;Ceara-CE;1;0;2018;MG;PR
14;25/07/2018;19:30:00;Fluminense-RJ;Palmeiras-SP;1;0;2018;SP;SP
15;25/07/2018;21:00:00;Atletico-MG;Parana-PR;2;0;2018;RJ;RJ
15;25/07/2018;21:45:00;Santos-SP;Flamengo-RJ;1;1;2018;SP;SP
15;25/07/2018;21:45:00;Corinthians-SP;Cruzeiro-MG;2;0;2018;MG;PE
15;26/07/2018;19:30:00;Vitoria-BA;Sport-PE;1;0;2018;RJ;MG
15;26/07/2018;19:30:00;Botafogo-RJ;Chapecoense-SC;1;0;2018;RS;SP
15;26/07/2018;19:30:00;Gremio-RS;Sao Paulo-SP;2;1;2018;SP;SP
15;26/07/2018;20:00:00;America-MG;Internacional-RS;2;1;2018;PR;BA
15;28/07/2018;16:00:00;Ceara-CE;Fluminense-RJ;1;0;2018;SC;SC
15;29/07/2018;11:00:00;Palmeiras-SP;Parana-PR;3;0;2018;PE;RS
15;29/07/2018;11:00:00;Vasco da Gama-RJ;Corinthians-SP;1;4;2018;MG;PR
16;29/07/2018;16:00:00;Flamengo-RJ;Sport-PE;4;1;2018;SP;SC
16;29/07/2018;16:00:00;Internacional-RS;Botafogo-RJ;3;0;2018;PE;PR
16;29/07/2018;16:00:00;Cruzeiro-MG;Sao Paulo-SP;0;2;2018;SP;MG
16;29/07/2018;16:00:00;Atletico-PR;Vitoria-BA;4;0;2018;SP;RS
16;29/07/2018;19:00:00;Santos-SP;America-MG;0;1;2018;SC;RJ
16;29/07/2018;19:00:00;Chapecoense-SC;Gremio-RS;1;1;2018;PR;RJ
16;30/07/2018;20:00:00;Bahia-BA;Atletico-MG;2;2;2018;RS;SP
16;04/08/2018;16:00:00;Botafogo-RJ;Santos-SP;0;0;2018;MG;PE
16;04/08/2018;19:00:00;Gremio-RS;Flamengo-RJ;2;0;2018;BA;SP
16;04/08/2018;21:00:00;Corinthians-SP;Atletico-PR;0;0;2018;RJ;MG
17;05/08/2018;16:00:00;Sao Paulo-SP;Vasco da Gama-RJ;2;1;2018;SC;BA
17;05/08/2018;16:00:00;Parana-PR;Ceara-CE;0;1;2018;PE;PR
17;05/08/2018;16:00:00;America-MG;Palmeiras-SP;0;0;2018;MG;PE
17;05/08/2018;16:00:00;Vitoria-BA;Cruzeiro-MG;1;1;2018;RJ;SP
17;05/08/2018;19:00:00;Sport-PE;Chapecoense-SC;1;1;2018;SP;SC
17;05/08/2018;19:00:00;Fluminense-RJ;Bahia-BA;1;1;2018;SP;MG
17;06/08/2018;20:00:00;Atletico-MG;Internacional-RS;0;1;2018;RS;SP
17;08/08/2018;19:30:00;Ceara-CE;Santos-SP;1;1;2018;PR;RJ
17;11/08/2018;16:00:00;Ceara-CE;Atletico-PR;0;0;2018;RJ;SP
17;11/08/2018;19:00:00;Bahia-BA;America-MG;1;0;2018;MG;RS
18;12/08/2018;11:00:00;Atletico-MG;Santos-SP;3;1;2018;BA;PR
18;12/08/2018;11:00:00;Parana-PR;Botafogo-RJ;1;1;2018;PE;MG
18;12/08/2018;16:00:00;Sport-PE;Sao Paulo-SP;1;3;2018;SP;RJ
18;12/08/2018;16:00:00;Chapecoense-SC;Corinthians-SP;2;1;2018;PR;SP
18;12/08/2018;16:00:00;Flamengo-RJ;Cruzeiro-MG;1;0;2018;SP;RJ
18;12/08/2018;19:00:00;Gremio-RS;Vitoria-BA;4;0;2018;SP;MG
18;12/08/2018;19:00:00;Palmeiras-SP;Vasco da Gama-RJ;1;0;2018;RS;PE
18;13/08/2018;20:00:00;Fluminense-RJ;Internacional-RS;0;3;2018;MG;RS
18;18/08/2018;16:00:00;Santos-SP;Sport-PE;3;0;2018;SC;SP
18;18/08/2018;19:00:00;Corinthians-SP;Gremio-RS;0;1;2018;RJ;SC
19;19/08/2018;11:00:00;Internacional-RS;Parana-PR;1;0;2018;RJ;PR
19;19/08/2018;11:00:00;Atletico-PR;Flamengo-RJ;3;0;2018;MG;SP
19;19/08/2018;16:00:00;Botafogo-RJ;Atletico-MG;0;3;2018;SP;BA
19;19/08/2018;16:00:00;Cruzeiro-MG;Bahia-BA;1;1;2018;PR;SP
19;19/08/2018;16:00:00;Vitoria-BA;Palmeiras-SP;0;3;2018;RS;RJ
19;19/08/2018;19:00:00;Sao Paulo-SP;Chapecoense-SC;2;0;2018;PE;SP
19;19/08/2018;19:00:00;America-MG;Fluminense-RJ;0;0;2018;SC;PE
19;20/08/2018;20:00:00;Vasco da Gama-RJ;Ceara-CE;1;1;2018;MG;SC
19;22/08/2018;19:30:00;Parana-PR;Sao Paulo-SP;1;1;2018;SP;MG
19;22/08/2018;19:30:00;Bahia-BA;Internacional-RS;0;1;2018;RJ;RS
20;22/08/2018;21:00:00;Sport-PE;America-MG;0;2;2018;PE;RJ
20;22/08/2018;21:00:00;Palmeiras-SP;Botafogo-RJ;2;0;2018;SP;SC
20;22/08/2018;21:45:00;Gremio-RS;Cruzeiro-MG;1;1;2018;RS;SP
20;22/08/2018;21:45:00;Fluminense-RJ;Corinthians-SP;1;0;2018;RJ;MG
20;23/08/2018;19:30:00;Flamengo-RJ;Vitoria-BA;1;0;2018;MG;PR
20;23/08/2018;20:00:00;Atletico-MG;Vasco da Gama-RJ;0;0;2018;SP;MG
20;25/08/2018;16:00:00;Santos-SP;Bahia-BA;2;0;2018;BA;PE
20;25/08/2018;19:00:00;Corinthians-SP;Parana-PR;1;0;2018;SP;RJ
20;25/08/2018;19:00:00;Atletico-PR;Gremio-RS;2;1;2018;PR;SP
20;25/08/2018;21:00:00;Botafogo-RJ;Sport-PE;2;0;2018;SC;RS
21;25/08/2018;21:00:00;Cruzeiro-MG;Fluminense-RJ;2;1;2018;MG;SC
21;26/08/2018;11:00:00;Sao Paulo-SP;Ceara-CE;1;0;2018;RJ;PE
21;26/08/2018;16:00:00;Internacional-RS;Palmeiras-SP;0;0;2018;MG;PR
21;26/08/2018;16:00:00;Vitoria-BA;Atletico-MG;1;0;2018;RJ;RS
21;26/08/2018;16:00:00;America-MG;Flamengo-RJ;2;2;2018;PE;RJ
21;26/08/2018;19:00:00;Vasco da Gama-RJ;Chapecoense-SC;3;1;2018;RS;SP
21;29/08/2018;19:30:00;Ceara-CE;Bahia-BA;0;2;2018;SP;SP
21;29/08/2018;19:30:00;Atletico-PR;Vasco da Gama-RJ;1;0;2018;PR;SP
21;01/09/2018;16:00:00;Vitoria-BA;America-MG;1;0;2018;SC;MG
21;01/09/2018;16:00:00;Gremio-RS;Botafogo-RJ;4;0;2018;SP;BA
22;01/09/2018;19:00:00;Vasco da Gama-RJ;Santos-SP;0;3;2018;SP;SP
22;01/09/2018;21:00:00;Corinthians-SP;Atletico-MG;1;1;2018;MG;PE
22;02/09/2018;11:00:00;Flamengo-RJ;Ceara-CE;0;1;2018;SP;SC
22;02/09/2018;16:00:00;Atletico-PR;Bahia-BA;2;0;2018;RS;MG
22;02/09/2018;16:00:00;Sport-PE;Parana-PR;1;0;2018;SC;RJ
22;02/09/2018;16:00:00;Sao Paulo-SP;Fluminense-RJ;1;1;2018;RJ;SP
22;02/09/2018;19:00:00;Cruzeiro-MG;Internacional-RS;0;0;2018;SP;PR
22;02/09/2018;19:00:00;Chapecoense-SC;Palmeiras-SP;1;2;2018;BA;MG
22;05/09/2018;19:30:00;Bahia-BA;Sport-PE;2;0;2018;PE;RS
22;05/09/2018;19:30:00;Botafogo-RJ;Cruzeiro-MG;1;1;2018;PR;RJ
23;05/09/2018;20:00:00;Ceara-CE;Corinthians-SP;2;1;2018;RJ;RJ
23;05/09/2018;21:00:00;Parana-PR;Chapecoense-SC;1;1;2018;SC;PR
23;05/09/2018;21:00:00;Palmeiras-SP;Atletico-PR;2;0;2018;PE;SC
23;05/09/2018;21:45:00;Internacional-RS;Flamengo-RJ;2;1;2018;MG;BA
23;05/09/2018;21:45:00;Atletico-MG;Sao Paulo-SP;1;0;2018;RJ;SP
23;06/09/2018;19:00:00;Fluminense-RJ;Vitoria-BA;0;0;2018;SP;SP
23;06/09/2018;19:00:00;Santos-SP;Gremio-RS;0;0;2018;PR;RS
23;06/09/2018;20:00:00;America-MG;Vasco da Gama-RJ;2;1;2018;SP;PE
23;08/09/2018;16:00:00;Sport-PE;Cruzeiro-MG;0;0;2018;RS;SP
23;08/09/2018;19:00:00;Sao Paulo-SP;Bahia-BA;1;0;2018;MG;MG
24;08/09/2018;21:00:00;Flamengo-RJ;Chapecoense-SC;2;0;2018;BA;RJ
24;09/09/2018;16:00:00;Internacional-RS;Gremio-RS;1;0;2018;SP;SC
24;09/09/2018;16:00:00;Palmeiras-SP;Corinthians-SP;1;0;2018;SC;PR
24;09/09/2018;16:00:00;America-MG;Ceara-CE;0;0;2018;SP;SP
24;09/09/2018;16:00:00;Fluminense-RJ;Botafogo-RJ;1;0;2018;MG;RJ
24;09/09/2018;19:00:00;Vitoria-BA;Vasco da Gama-RJ;1;0;2018;PR;RS
24;09/09/2018;19:00:00;Parana-PR;Santos-SP;0;2;2018;PE;PE
24;10/09/2018;20:00:00;Atletico-MG;Atletico-PR;3;1;2018;RS;SP
24;13/09/2018;20:00:00;Chapecoense-SC;Atletico-PR;2;1;2018;SP;MG
24;15/09/2018;16:00:00;Gremio-RS;Parana-PR;2;0;2018;RJ;MG
25;15/09/2018;16:00:00;Ceara-CE;Vitoria-BA;2;0;2018;SC;MG
25;15/09/2018;19:00:00;Vasco da Gama-RJ;Flamengo-RJ;1;1;2018;RJ;SP
25;16/09/2018;11:00:00;Botafogo-RJ;America-MG;1;0;2018;PE;PR
25;16/09/2018;16:00:00;Santos-SP;Sao Paulo-SP;0;0;2018;SP;RS
25;16/09/2018;16:00:00;Cruzeiro-MG;Atletico-MG;0;0;2018;SP;RJ
25;16/09/2018;16:00:00;Bahia-BA;Palmeiras-SP;1;1;2018;PR;SP
25;16/09/2018;16:00:00;Atletico-PR;Fluminense-RJ;3;1;2018;RJ;SC
25;16/09/2018;19:00:00;Corinthians-SP;Sport-PE;2;1;2018;MG;PE
25;17/09/2018;20:00:00;Chapecoense-SC;Internacional-RS;2;1;2018;RS;BA
25;22/09/2018;16:00:00;Sao Paulo-SP;America-MG;1;1;2018;SP;MG
26;23/09/2018;11:00:00;Gremio-RS;Ceara-CE;3;2;2018;SP;SP
26;23/09/2018;16:00:00;Flamengo-RJ;Atletico-MG;2;1;2018;RJ;SC
26;23/09/2018;16:00:00;Atletico-PR;Parana-PR;3;0;2018;PE;PR
26;23/09/2018;16:00:00;Corinthians-SP;Internacional-RS;1;1;2018;SC;SP
26;23/09/2018;18:00:00;Vitoria-BA;Botafogo-RJ;3;4;2018;MG;MG
26;23/09/2018;18:00:00;Sport-PE;Palmeiras-SP;0;1;2018;RS;RJ
26;23/09/2018;19:00:00;Cruzeiro-MG;Santos-SP;2;1;2018;PR;SP
26;24/09/2018;20:00:00;Chapecoense-SC;Fluminense-RJ;1;2;2018;SP;PE
26;24/09/2018;20:00:00;Vasco da Gama-RJ;Bahia-BA;2;1;2018;BA;RJ
26;27/09/2018;20:00:00;Santos-SP;Vasco da Gama-RJ;1;1;2018;MG;RS
27;29/09/2018;16:00:00;Fluminense-RJ;Gremio-RS;0;1;2018;SP;PR
27;29/09/2018;19:00:00;America-MG;Corinthians-SP;0;0;2018;PE;SP
27;29/09/2018;21:00:00;Bahia-BA;Flamengo-RJ;0;0;2018;MG;RJ
27;30/09/2018;11:00:00;Palmeiras-SP;Cruzeiro-MG;3;1;2018;PR;SP
27;30/09/2018;16:00:00;Internacional-RS;Vitoria-BA;2;1;2018;SC;PE
27;30/09/2018;16:00:00;Atletico-MG;Sport-PE;5;2;2018;SP;RJ
27;30/09/2018;16:00:00;Santos-SP;Atletico-PR;1;0;2018;RJ;MG
27;30/09/2018;16:00:00;Botafogo-RJ;Sao Paulo-SP;2;2;2018;RS;SC
27;30/09/2018;19:00:00;Ceara-CE;Chapecoense-SC;3;1;2018;BA;SP
27;01/10/2018;20:00:00;Parana-PR;Vasco da Gama-RJ;1;1;2018;MG;RS
28;05/10/2018;19:00:00;Sport-PE;Internacional-RS;2;1;2018;RJ;PE
28;05/10/2018;21:00:00;Corinthians-SP;Flamengo-RJ;0;3;2018;SP;PR
28;05/10/2018;21:30:00;Vitoria-BA;Santos-SP;0;1;2018;SP;RJ
28;06/10/2018;16:00:00;Atletico-PR;America-MG;4;0;2018;SC;BA
28;06/10/2018;16:00:00;Chapecoense-SC;Atletico-MG;1;0;2018;RJ;SP
28;06/10/2018;18:00:00;Sao Paulo-SP;Palmeiras-SP;0;2;2018;SP;MG
28;06/10/2018;21:00:00;Gremio-RS;Bahia-BA;2;2;2018;MG;RS
28;08/10/2018;20:00:00;Fluminense-RJ;Parana-PR;4;0;2018;RS;SC
28;09/10/2018;21:00:00;Botafogo-RJ;Vasco da Gama-RJ;1;1;2018;PE;SP
28;13/10/2018;17:00:00;Flamengo-RJ;Fluminense-RJ;3;0;2018;PR;MG
29;13/10/2018;19:00:00;Santos-SP;Corinthians-SP;1;0;2018;PR;SC
29;13/10/2018;21:00:00;Bahia-BA;Parana-PR;2;0;2018;BA;RS
29;14/10/2018;11:00:00;Chapecoense-SC;Vitoria-BA;0;1;2018;SP;RJ
29;14/10/2018;16:00:00;Palmeiras-SP;Gremio-RS;2;0;2018;SP;MG
29;14/10/2018;16:00:00;Internacional-RS;Sao Paulo-SP;3;1;2018;PE;SP
29;14/10/2018;16:00:00;Vasco da Gama-RJ;Cruzeiro-MG;2;0;2018;RS;PR
29;14/10/2018;19:00:00;Atletico-PR;Sport-PE;4;0;2018;MG;SP
29;14/10/2018;19:00:00;Atletico-MG;America-MG;0;0;2018;MG;SP
29;15/10/2018;20:00:00;Ceara-CE;Botafogo-RJ;0;0;2018;RJ;PE
29;20/10/2018;16:00:00;Botafogo-RJ;Bahia-BA;0;1;2018;SC;RJ
30;20/10/2018;16:00:00;America-MG;Gremio-RS;1;1;2018;SC;PE
30;20/10/2018;19:00:00;Sao Paulo-SP;Atletico-PR;0;0;2018;PR;SC
30;20/10/2018;19:00:00;Sport-PE;Vasco da Gama-RJ;2;1;2018;RJ;RS
30;21/10/2018;16:00:00;Vitoria-BA;Corinthians-SP;2;2;2018;PE;SP
30;21/10/2018;16:00:00;Fluminense-RJ;Atletico-MG;1;0;2018;MG;MG
30;21/10/2018;16:00:00;Palmeiras-SP;Ceara-CE;2;1;2018;SP;MG
30;21/10/2018;19:00:00;Cruzeiro-MG;Chapecoense-SC;3;0;2018;SP;BA
30;21/10/2018;19:00:00;Parana-PR;Flamengo-RJ;0;4;2018;SP;SP
30;22/10/2018;20:00:00;Internacional-RS;Santos-SP;2;2;2018;RS;PR
30;24/10/2018;19:30:00;Cruzeiro-MG;Ceara-CE;0;2;2018;RJ;RJ
31;26/10/2018;19:30:00;Vitoria-BA;Sao Paulo-SP;0;1;2018;RJ;MG
31;26/10/2018;21:30:00;Vasco da Gama-RJ;Internacional-RS;1;1;2018;RS;RJ
31;27/10/2018;16:30:00;Santos-SP;Fluminense-RJ;3;0;2018;SC;SP
31;27/10/2018;16:30:00;Gremio-RS;Sport-PE;3;4;2018;PR;PR
31;27/10/2018;19:00:00;Corinthians-SP;Bahia-BA;2;1;2018;MG;SC
31;27/10/2018;19:00:00;Flamengo-RJ;Palmeiras-SP;1;1;2018;SP;MG
31;27/10/2018;19:00:00;Chapecoense-SC;America-MG;1;0;2018;SP;PE
31;27/10/2018;21:00:00;Cruzeiro-MG;Parana-PR;3;1;2018;SP;RS
31;27/10/2018;21:00:00;Atletico-PR;Botafogo-RJ;2;1;2018;PE;BA
31;29/10/2018;20:00:00;Ceara-CE;Atletico-MG;2;1;2018;RJ;SP
32;03/11/2018;17:00:00;Atletico-MG;Gremio-RS;0;1;2018;PE;RJ
32;03/11/2018;17:00:00;Fluminense-RJ;Vasco da Gama-RJ;0;1;2018;SP;SP
32;03/11/2018;19:00:00;Palmeiras-SP;Santos-SP;3;2;2018;BA;MG
32;04/11/2018;17:00:00;Parana-PR;Vitoria-BA;1;1;2018;RJ;SP
32;04/11/2018;17:00:00;America-MG;Cruzeiro-MG;1;2;2018;SP;PE
32;04/11/2018;17:00:00;Sao Paulo-SP;Flamengo-RJ;2;2;2018;RS;RS
32;04/11/2018;17:00:00;Botafogo-RJ;Corinthians-SP;1;0;2018;PR;RJ
32;04/11/2018;19:00:00;Bahia-BA;Chapecoense-SC;1;0;2018;MG;SC
32;04/11/2018;19:00:00;Internacional-RS;Atletico-PR;2;1;2018;SC;SP
32;05/11/2018;20:00:00;Sport-PE;Ceara-CE;1;0;2018;MG;PR
33;10/11/2018;17:00:00;America-MG;Parana-PR;0;1;2018;PE;SP
33;10/11/2018;17:00:00;Corinthians-SP;Sao Paulo-SP;1;1;2018;RJ;BA
33;10/11/2018;19:00:00;Botafogo-RJ;Flamengo-RJ;2;1;2018;SP;SC
33;10/11/2018;19:00:00;Atletico-PR;Cruzeiro-MG;2;0;2018;MG;RJ
33;11/11/2018;17:00:00;Atletico-MG;Palmeiras-SP;1;1;2018;PR;MG
33;11/11/2018;17:00:00;Gremio-RS;Vasco da Gama-RJ;2;1;2018;RJ;PR
33;11/11/2018;17:00:00;Ceara-CE;Internacional-RS;1;1;2018;RS;PE
33;11/11/2018;17:00:00;Vitoria-BA;Bahia-BA;2;2;2018;SP;SP
33;11/11/2018;19:00:00;Fluminense-RJ;Sport-PE;0;0;2018;SC;RS
33;12/11/2018;20:00:00;Santos-SP;Chapecoense-SC;0;1;2018;MG;SP
34;14/11/2018;19:30:00;Vasco da Gama-RJ;Atletico-PR;1;1;2018;RJ;RJ
34;14/11/2018;21:00:00;Parana-PR;Atletico-MG;0;1;2018;SP;SP
34;14/11/2018;21:00:00;Bahia-BA;Ceara-CE;2;1;2018;SP;SP
34;14/11/2018;21:45:00;Palmeiras-SP;Fluminense-RJ;3;0;2018;PE;MG
34;14/11/2018;21:45:00;Cruzeiro-MG;Corinthians-SP;1;0;2018;MG;RJ
34;14/11/2018;21:45:00;Sport-PE;Vitoria-BA;0;0;2018;SP;RS
34;15/11/2018;17:00:00;Chapecoense-SC;Botafogo-RJ;0;1;2018;BA;PR
34;15/11/2018;17:00:00;Flamengo-RJ;Santos-SP;1;0;2018;PR;MG
34;15/11/2018;19:00:00;Sao Paulo-SP;Gremio-RS;1;1;2018;SC;SC
34;15/11/2018;21:00:00;Internacional-RS;America-MG;2;0;2018;RS;PE
35;17/11/2018;19:00:00;Vitoria-BA;Atletico-PR;1;2;2018;RJ;PR
35;17/11/2018;19:00:00;Corinthians-SP;Vasco da Gama-RJ;1;0;2018;RJ;SC
35;17/11/2018;21:00:00;Atletico-MG;Bahia-BA;1;0;2018;PR;PE
35;18/11/2018;17:00:00;Botafogo-RJ;Internacional-RS;1;0;2018;SC;SP
35;18/11/2018;17:00:00;Sport-PE;Flamengo-RJ;0;1;2018;MG;RJ
35;18/11/2018;17:00:00;America-MG;Santos-SP;2;1;2018;PE;MG
35;18/11/2018;17:00:00;Parana-PR;Palmeiras-SP;1;1;2018;SP;BA
35;18/11/2018;19:00:00;Gremio-RS;Chapecoense-SC;2;0;2018;SP;RS
35;18/11/2018;19:00:00;Sao Paulo-SP;Cruzeiro-MG;1;0;2018;MG;SP
35;19/11/2018;20:00:00;Fluminense-RJ;Ceara-CE;0;0;2018;RS;SP
36;21/11/2018;19:30:00;Internacional-RS;Atletico-MG;1;2;2018;PR;PE
36;21/11/2018;21:00:00;Santos-SP;Botafogo-RJ;1;1;2018;BA;SC
36;21/11/2018;21:45:00;Cruzeiro-MG;Vitoria-BA;3;0;2018;SP;RJ
36;21/11/2018;21:45:00;Atletico-PR;Corinthians-SP;1;0;2018;MG;SP
36;21/11/2018;21:45:00;Flamengo-RJ;Gremio-RS;2;0;2018;RS;MG
36;21/11/2018;21:45:00;Palmeiras-SP;America-MG;4;0;2018;SP;RJ
36;22/11/2018;20:00:00;Vasco da Gama-RJ;Sao Paulo-SP;2;0;2018;PE;MG
36;22/11/2018;21:00:00;Ceara-CE;Parana-PR;1;0;2018;SC;SP
36;22/11/2018;21:00:00;Chapecoense-SC;Sport-PE;2;1;2018;RJ;PR
36;22/11/2018;21:00:00;Bahia-BA;Fluminense-RJ;2;0;2018;SP;RS
37;24/11/2018;20:00:00;Santos-SP;Atletico-MG;3;2;2018;RJ;SP
37;25/11/2018;17:00:00;Cruzeiro-MG;Flamengo-RJ;0;2;2018;MG;PE
37;25/11/2018;17:00:00;Vitoria-BA;Gremio-RS;0;0;2018;SP;PR
37;25/11/2018;17:00:00;Vasco da Gama-RJ;Palmeiras-SP;0;1;2018;RJ;SP
37;25/11/2018;17:00:00;Atletico-PR;Ceara-CE;2;2;2018;SP;SC
37;25/11/2018;19:00:00;America-MG;Bahia-BA;1;0;2018;MG;SP
37;25/11/2018;19:00:00;Corinthians-SP;Chapecoense-SC;0;0;2018;RS;MG
37;25/11/2018;19:00:00;Internacional-RS;Fluminense-RJ;2;0;2018;SC;RJ
37;26/11/2018;20:00:00;Sao Paulo-SP;Sport-PE;0;0;2018;PE;RS
37;26/11/2018;20:00:00;Botafogo-RJ;Parana-PR;2;1;2018;PR;BA
38;01/12/2018;19:00:00;Atletico-MG;Botafogo-RJ;1;0;2018;BA;SP
38;01/12/2018;19:00:00;Flamengo-RJ;Atletico-PR;1;2;2018;RJ;RS
38;02/12/2018;17:00:00;Parana-PR;Internacional-RS;1;1;2018;SP;PE
38;02/12/2018;17:00:00;Chapecoense-SC;Sao Paulo-SP;1;0;2018;SP;MG
38;02/12/2018;17:00:00;Bahia-BA;Cruzeiro-MG;0;0;2018;MG;SP
38;02/12/2018;17:00:00;Fluminense-RJ;America-MG;1;0;2018;RS;RJ
38;02/12/2018;17:00:00;Ceara-CE;Vasco da Gama-RJ;0;0;2018;PR;RJ
38;02/12/2018;17:00:00;Sport-PE;Santos-SP;2;1;2018;SC;MG
38;02/12/2018;17:00:00;Palmeiras-SP;Vitoria-BA;3;2;2018;SP;PR
38;02/12/2018;17:00:00;Gremio-RS;Corinthians-SP;1;0;2018;PE;SC
1;27/04/2019;16:00:00;Sao Paulo-SP;Botafogo-RJ;2;0;2019;SP;MG
1;27/04/2019;19:00:00;Atletico-MG;Avai-SC;2;1;2019;SC;PR
